generation,rank_1,rank_2,swapAccepted
19063000,2,3,0
19064000,2,3,0
19065000,2,4,0
19066000,2,3,0
19067000,1,3,0
19068000,2,3,0
19069000,3,4,0
19070000,2,3,0
19071000,3,4,0
19072000,1,2,0
19073000,1,4,0
19074000,1,2,0
19075000,3,4,0
19076000,1,3,0
19077000,2,3,0
19078000,1,3,0
19079000,1,3,0
19080000,1,3,0
19081000,2,4,0
19082000,2,4,0
19083000,1,4,0
19084000,2,4,0
19085000,1,2,0
19086000,3,4,0
19087000,2,3,0
19088000,1,3,0
19089000,2,3,0
19090000,1,3,0
19091000,2,4,0
19092000,1,3,0
19093000,2,4,0
19094000,1,4,0
19095000,1,4,0
19096000,1,3,0
19097000,1,3,0
19098000,1,2,0
19099000,2,4,0
19100000,2,3,0
19101000,2,3,0
19102000,2,3,0
19103000,1,3,0
19104000,1,4,0
19105000,2,4,0
19106000,1,4,0
19107000,1,3,0
19108000,2,3,0
19109000,1,4,0
19110000,2,3,0
19111000,2,3,0
19112000,2,3,0
19113000,2,3,0
19114000,3,4,0
19115000,2,3,0
19116000,1,3,0
19117000,1,3,0
19118000,3,4,0
19119000,3,4,0
19120000,1,2,0
19121000,3,4,0
19122000,2,4,0
19123000,1,4,0
19124000,3,4,0
19125000,1,3,0
19126000,1,4,0
19127000,3,4,0
19128000,3,4,0
19129000,2,3,0
19130000,2,4,0
19131000,2,4,0
19132000,1,2,0
19133000,1,3,0
19134000,1,2,0
19135000,3,4,0
19136000,1,2,0
19137000,3,4,0
19138000,1,3,0
19139000,2,3,0
19140000,2,4,0
19141000,1,2,0
19142000,1,2,0
19143000,2,3,0
19144000,3,4,0
19145000,1,4,0
19146000,2,4,0
19147000,2,3,0
19148000,2,4,0
19149000,1,4,0
19150000,3,4,0
19151000,1,4,0
19152000,2,3,0
19153000,2,4,0
19154000,3,4,0
19155000,1,4,0
19156000,3,4,0
19157000,2,4,0
19158000,1,4,0
19159000,1,4,0
19160000,1,3,0
19161000,1,4,0
19162000,2,4,0
19163000,3,4,0
19164000,2,4,0
19165000,1,3,0
19166000,2,4,0
19167000,3,4,0
19168000,1,4,0
19169000,2,3,0
19170000,1,4,0
19171000,1,2,0
19172000,1,3,0
19173000,2,3,0
19174000,3,4,0
19175000,1,3,0
19176000,1,3,0
19177000,1,4,0
19178000,3,4,0
19179000,2,4,0
19180000,1,3,0
19181000,1,2,0
19182000,1,3,0
19183000,2,4,0
19184000,2,4,0
19185000,1,4,0
19186000,1,3,0
19187000,1,2,0
19188000,2,3,0
19189000,1,4,0
19190000,1,3,0
19191000,1,4,0
19192000,2,3,0
19193000,2,3,0
19194000,2,3,0
19195000,1,3,0
19196000,2,4,0
19197000,1,2,0
19198000,1,3,0
19199000,2,3,0
19200000,2,3,0
19201000,1,2,0
19202000,2,3,0
19203000,2,4,0
19204000,3,4,0
19205000,2,4,0
19206000,3,4,0
19207000,1,3,0
19208000,3,4,0
19209000,1,4,0
19210000,1,3,0
19211000,1,2,0
19212000,1,3,0
19213000,1,2,0
19214000,1,3,0
19215000,2,3,0
19216000,2,3,0
19217000,2,3,0
19218000,1,3,0
19219000,3,4,0
19220000,3,4,0
19221000,1,2,0
19222000,1,2,0
19223000,3,4,0
19224000,3,4,0
19225000,3,4,0
19226000,1,2,0
19227000,2,3,0
19228000,2,3,0
19229000,1,4,0
19230000,1,3,0
19231000,1,2,0
19232000,2,4,0
19233000,2,4,0
19234000,1,2,0
19235000,1,3,0
19236000,1,4,0
19237000,1,2,0
19238000,1,2,0
19239000,2,3,0
19240000,1,3,0
19241000,1,2,0
19242000,3,4,0
19243000,1,2,0
19244000,2,3,0
19245000,2,3,0
19246000,1,2,0
19247000,2,3,0
19248000,1,4,0
19249000,3,4,0
19250000,3,4,0
19251000,2,3,0
19252000,1,2,0
19253000,1,2,0
19254000,2,3,0
19255000,1,2,0
19256000,2,4,0
19257000,1,3,0
19258000,3,4,0
19259000,1,2,0
19260000,3,4,0
19261000,2,3,0
19262000,2,4,0
19263000,1,2,0
19264000,1,2,0
19265000,2,4,0
19266000,1,4,0
19267000,1,2,0
19268000,1,3,0
19269000,2,4,0
19270000,2,4,0
19271000,3,4,0
19272000,1,2,0
19273000,3,4,0
19274000,1,4,0
19275000,1,3,0
19276000,3,4,0
19277000,2,3,0
19278000,1,4,0
19279000,1,4,0
19280000,1,2,0
19281000,1,3,0
19282000,1,3,0
19283000,2,3,0
19284000,3,4,0
19285000,1,4,0
19286000,1,3,0
19287000,1,2,0
19288000,2,3,0
19289000,1,2,0
19290000,2,3,0
19291000,1,4,0
19292000,2,4,0
19293000,1,3,0
19294000,1,2,0
19295000,3,4,0
19296000,1,3,0
19297000,2,4,0
19298000,1,4,0
19299000,3,4,0
19300000,1,2,0
19301000,2,4,0
19302000,3,4,0
19303000,1,2,0
19304000,1,4,0
19305000,1,4,0
19306000,3,4,0
19307000,1,3,0
19308000,1,3,0
19309000,1,4,0
19310000,2,3,0
19311000,1,3,0
19312000,2,4,0
19313000,1,3,0
19314000,2,3,0
19315000,2,4,0
19316000,1,2,0
19317000,2,3,0
19318000,1,3,0
19319000,1,4,0
19320000,2,4,0
19321000,1,2,0
19322000,3,4,0
19323000,2,3,0
19324000,2,4,0
19325000,2,4,0
19326000,2,4,0
19327000,2,3,0
19328000,1,2,0
19329000,1,2,0
19330000,2,3,0
19331000,1,3,0
19332000,2,4,0
19333000,1,2,0
19334000,2,4,0
19335000,1,3,0
19336000,1,2,0
19337000,1,4,0
19338000,1,4,0
19339000,1,2,0
19340000,2,4,0
19341000,1,2,0
19342000,1,3,0
19343000,1,3,0
19344000,1,3,0
19345000,3,4,0
19346000,1,4,0
19347000,1,4,0
19348000,1,4,0
19349000,2,4,0
19350000,3,4,0
19351000,1,4,0
19352000,2,4,0
19353000,3,4,0
19354000,2,4,0
19355000,2,4,0
19356000,1,2,0
19357000,2,4,0
19358000,1,3,0
19359000,2,4,0
19360000,1,4,0
19361000,2,3,0
19362000,1,2,0
19363000,2,4,0
19364000,1,2,0
19365000,1,2,0
19366000,1,2,0
19367000,1,2,0
19368000,3,4,0
19369000,2,3,0
19370000,2,3,0
19371000,3,4,0
19372000,3,4,0
19373000,1,4,0
19374000,1,4,0
19375000,2,4,0
19376000,3,4,0
19377000,2,3,0
19378000,2,3,0
19379000,1,3,0
19380000,2,3,0
19381000,1,3,0
19382000,3,4,0
19383000,1,3,0
19384000,2,4,0
19385000,1,4,0
19386000,2,4,0
19387000,1,4,0
19388000,2,4,0
19389000,2,3,0
19390000,1,4,0
19391000,3,4,0
19392000,2,4,0
19393000,2,4,0
19394000,1,2,0
19395000,2,4,0
19396000,2,4,0
19397000,2,4,0
19398000,1,2,0
19399000,3,4,0
19400000,3,4,0
19401000,2,4,0
19402000,3,4,0
19403000,1,3,0
19404000,2,4,0
19405000,1,4,0
19406000,2,4,0
19407000,1,2,0
19408000,1,3,0
19409000,2,4,0
19410000,1,3,0
19411000,1,3,0
19412000,1,2,0
19413000,3,4,0
19414000,2,4,0
19415000,1,4,0
19416000,1,3,0
19417000,1,3,0
19418000,1,3,0
19419000,3,4,0
19420000,2,4,0
19421000,1,3,0
19422000,2,4,0
19423000,1,4,0
19424000,2,3,0
19425000,2,3,0
19426000,3,4,0
19427000,1,4,0
19428000,2,4,0
19429000,1,4,0
19430000,1,3,0
19431000,2,3,0
19432000,3,4,0
19433000,1,4,0
19434000,1,3,0
19435000,1,3,0
19436000,3,4,0
19437000,1,4,0
19438000,3,4,0
19439000,2,3,0
19440000,2,3,0
19441000,3,4,0
19442000,2,4,0
19443000,2,4,0
19444000,1,3,0
19445000,1,3,0
19446000,2,4,0
19447000,1,4,0
19448000,3,4,0
19449000,1,2,0
19450000,2,3,0
19451000,3,4,0
19452000,1,2,0
19453000,1,4,0
19454000,2,4,0
19455000,3,4,0
19456000,1,3,0
19457000,1,3,0
19458000,1,2,0
19459000,2,4,0
19460000,1,2,0
19461000,2,4,0
19462000,1,2,0
19463000,2,4,0
19464000,2,3,0
19465000,1,3,0
19466000,1,3,0
19467000,1,4,0
19468000,1,2,0
19469000,2,4,0
19470000,1,2,0
19471000,2,4,0
19472000,2,3,0
19473000,2,3,0
19474000,1,3,0
19475000,3,4,0
19476000,1,4,0
19477000,2,4,0
19478000,1,3,0
19479000,1,3,0
19480000,2,4,0
19481000,1,2,0
19482000,1,3,0
19483000,1,2,0
19484000,1,3,0
19485000,1,3,0
19486000,2,4,0
19487000,2,4,0
19488000,1,2,0
19489000,2,4,0
19490000,1,3,0
19491000,1,3,0
19492000,1,2,0
19493000,2,4,0
19494000,1,2,0
19495000,1,4,0
19496000,1,2,0
19497000,1,3,0
19498000,1,3,0
19499000,1,2,0
19500000,1,2,0
19501000,2,4,0
19502000,1,2,0
19503000,2,4,0
19504000,3,4,0
19505000,1,4,0
19506000,1,4,0
19507000,3,4,0
19508000,2,3,0
19509000,1,4,0
19510000,3,4,0
19511000,1,4,0
19512000,1,4,0
19513000,3,4,0
19514000,2,3,0
19515000,2,3,0
19516000,1,4,0
19517000,1,3,0
19518000,1,2,0
19519000,1,2,0
19520000,3,4,0
19521000,3,4,0
19522000,1,2,0
19523000,1,4,0
19524000,2,4,0
19525000,1,2,0
19526000,1,4,0
19527000,1,2,0
19528000,3,4,0
19529000,2,4,0
19530000,2,3,0
19531000,2,3,0
19532000,3,4,0
19533000,3,4,0
19534000,2,4,0
19535000,1,2,0
19536000,1,4,0
19537000,1,3,0
19538000,1,3,0
19539000,1,4,0
19540000,1,4,0
19541000,3,4,0
19542000,2,4,0
19543000,1,2,0
19544000,3,4,0
19545000,1,4,0
19546000,2,3,0
19547000,1,3,0
19548000,2,3,0
19549000,1,3,0
19550000,2,3,0
19551000,2,4,0
19552000,1,3,0
19553000,3,4,0
19554000,1,4,0
19555000,3,4,0
19556000,2,4,0
19557000,2,4,0
19558000,2,4,0
19559000,2,3,0
19560000,2,4,0
19561000,2,4,0
19562000,1,2,0
19563000,3,4,0
19564000,1,2,0
19565000,2,4,0
19566000,1,3,0
19567000,2,4,0
19568000,1,3,0
19569000,2,4,0
19570000,1,2,0
19571000,3,4,0
19572000,1,2,0
19573000,1,4,0
19574000,1,2,0
19575000,1,3,0
19576000,3,4,0
19577000,2,3,0
19578000,2,4,0
19579000,1,2,0
19580000,2,3,0
19581000,2,4,0
19582000,3,4,0
19583000,2,3,0
19584000,2,4,0
19585000,2,4,0
19586000,3,4,0
19587000,1,3,0
19588000,1,4,0
19589000,3,4,0
19590000,1,3,0
19591000,1,2,0
19592000,2,3,0
19593000,1,3,0
19594000,1,4,0
19595000,1,3,0
19596000,3,4,0
19597000,1,3,0
19598000,1,4,0
19599000,2,3,0
19600000,2,4,0
19601000,1,3,0
19602000,1,2,0
19603000,2,3,0
19604000,3,4,0
19605000,1,4,0
19606000,2,3,0
19607000,1,4,0
19608000,1,4,0
19609000,1,3,0
19610000,2,4,0
19611000,1,4,0
19612000,2,3,0
19613000,1,4,0
19614000,1,4,0
19615000,1,3,0
19616000,1,2,0
19617000,2,4,0
19618000,1,4,0
19619000,1,2,0
19620000,1,3,0
19621000,1,2,0
19622000,1,2,0
19623000,1,3,0
19624000,1,4,0
19625000,1,3,0
19626000,2,3,0
19627000,1,2,0
19628000,2,4,0
19629000,2,3,0
19630000,1,3,0
19631000,2,3,0
19632000,3,4,0
19633000,2,4,0
19634000,1,3,0
19635000,3,4,0
19636000,2,3,0
19637000,1,2,0
19638000,3,4,0
19639000,1,3,0
19640000,2,4,0
19641000,1,4,0
19642000,1,4,0
19643000,2,4,0
19644000,2,4,0
19645000,2,4,0
19646000,2,3,0
19647000,1,3,0
19648000,1,4,0
19649000,1,4,0
19650000,3,4,0
19651000,3,4,0
19652000,2,4,0
19653000,3,4,0
19654000,2,4,0
19655000,1,4,0
19656000,3,4,0
19657000,2,4,0
19658000,2,3,0
19659000,2,4,0
19660000,2,3,0
19661000,2,3,0
19662000,1,4,0
19663000,2,3,0
19664000,3,4,0
19665000,2,3,0
19666000,3,4,0
19667000,1,3,0
19668000,2,4,0
19669000,1,4,0
19670000,2,4,0
19671000,2,4,0
19672000,1,3,0
19673000,1,3,0
19674000,2,3,0
19675000,3,4,0
19676000,1,3,0
19677000,2,4,0
19678000,2,3,0
19679000,2,4,0
19680000,3,4,0
19681000,1,4,0
19682000,2,4,0
19683000,3,4,0
19684000,2,3,0
19685000,1,2,0
19686000,1,2,0
19687000,2,3,0
19688000,3,4,0
19689000,2,4,0
19690000,3,4,0
19691000,3,4,0
19692000,3,4,0
19693000,1,2,0
19694000,1,3,0
19695000,1,2,0
19696000,1,4,0
19697000,1,2,0
19698000,1,4,0
19699000,3,4,0
19700000,2,4,0
19701000,1,2,0
19702000,1,2,0
19703000,2,4,0
19704000,1,3,0
19705000,3,4,0
19706000,2,3,0
19707000,2,3,0
19708000,2,3,0
19709000,2,3,0
19710000,3,4,0
19711000,1,2,0
19712000,2,3,0
19713000,1,3,0
19714000,1,3,0
19715000,1,2,0
19716000,1,4,0
19717000,2,3,0
19718000,1,2,0
19719000,2,3,0
19720000,1,2,0
19721000,2,4,0
19722000,2,3,0
19723000,1,4,0
19724000,2,4,0
19725000,1,3,0
19726000,1,3,0
19727000,1,2,0
19728000,1,4,0
19729000,3,4,0
19730000,2,4,0
19731000,2,4,0
19732000,1,4,0
19733000,3,4,0
19734000,2,4,0
19735000,3,4,0
19736000,2,3,0
19737000,1,3,0
19738000,1,4,0
19739000,2,4,0
19740000,2,4,0
19741000,1,4,0
19742000,2,4,0
19743000,1,3,0
19744000,3,4,0
19745000,2,3,0
19746000,1,4,0
19747000,1,3,0
19748000,1,2,0
19749000,2,3,0
19750000,1,4,0
19751000,1,3,0
19752000,1,2,0
19753000,1,2,0
19754000,2,3,0
19755000,2,4,0
19756000,1,2,0
19757000,1,4,0
19758000,2,4,0
19759000,1,4,0
19760000,1,3,0
19761000,3,4,0
19762000,1,2,0
19763000,2,3,0
19764000,2,4,0
19765000,2,4,0
19766000,2,4,0
19767000,2,4,0
19768000,2,3,0
19769000,1,2,0
19770000,1,2,0
19771000,1,3,0
19772000,2,4,0
19773000,2,4,0
19774000,1,3,0
19775000,1,3,0
19776000,2,3,0
19777000,3,4,0
19778000,1,3,0
19779000,2,4,0
19780000,2,3,0
19781000,2,3,0
19782000,2,4,0
19783000,1,2,0
19784000,2,3,0
19785000,2,3,0
19786000,1,3,0
19787000,1,4,0
19788000,3,4,0
19789000,1,4,0
19790000,1,2,0
19791000,2,3,0
19792000,2,4,0
19793000,3,4,0
19794000,1,4,0
19795000,2,4,0
19796000,2,4,0
19797000,3,4,0
19798000,1,3,0
19799000,1,4,0
19800000,2,4,0
19801000,3,4,0
19802000,1,3,0
19803000,1,4,0
19804000,3,4,0
19805000,1,2,0
19806000,1,4,0
19807000,2,4,0
19808000,2,3,0
19809000,1,4,0
19810000,2,3,0
19811000,3,4,0
19812000,1,4,0
19813000,1,4,0
19814000,1,2,0
19815000,2,3,0
19816000,1,4,0
19817000,3,4,0
19818000,1,2,0
19819000,1,3,0
19820000,1,4,0
19821000,1,3,0
19822000,2,3,0
19823000,2,4,0
19824000,2,3,0
19825000,2,4,0
19826000,2,4,0
19827000,2,3,0
19828000,1,3,0
19829000,2,4,0
19830000,3,4,0
19831000,1,2,0
19832000,1,4,0
19833000,3,4,0
19834000,1,2,0
19835000,1,2,0
19836000,1,2,0
19837000,1,3,0
19838000,1,4,0
19839000,1,3,0
19840000,1,4,0
19841000,1,4,0
19842000,3,4,0
19843000,1,3,0
19844000,1,2,0
19845000,1,4,0
19846000,1,3,0
19847000,2,3,0
19848000,2,4,0
19849000,2,4,0
19850000,1,3,0
19851000,2,3,0
19852000,3,4,0
19853000,2,4,0
19854000,3,4,0
19855000,1,2,0
19856000,1,3,0
19857000,2,3,0
19858000,2,4,0
19859000,2,3,0
19860000,2,3,0
19861000,1,4,0
19862000,2,4,0
19863000,3,4,0
19864000,2,4,0
19865000,1,2,0
19866000,1,2,0
19867000,2,4,0
19868000,2,3,0
19869000,1,3,0
19870000,2,4,0
19871000,3,4,0
19872000,1,2,0
19873000,3,4,0
19874000,1,4,0
19875000,2,3,0
19876000,1,2,0
19877000,2,3,0
19878000,2,3,0
19879000,2,4,0
19880000,1,3,0
19881000,1,4,0
19882000,2,4,0
19883000,2,4,0
19884000,1,2,0
19885000,1,4,0
19886000,1,4,0
19887000,1,4,0
19888000,1,2,0
19889000,2,3,0
19890000,2,3,0
19891000,2,4,0
19892000,1,2,0
19893000,1,2,0
19894000,1,2,0
19895000,2,3,0
19896000,2,3,0
19897000,1,4,0
19898000,3,4,0
19899000,3,4,0
19900000,1,4,0
19901000,1,3,0
19902000,1,3,0
19903000,2,3,0
19904000,1,3,0
19905000,1,2,0
19906000,2,3,0
19907000,1,2,0
19908000,2,3,0
19909000,1,3,0
19910000,1,2,0
19911000,3,4,0
19912000,2,3,0
19913000,1,3,0
19914000,2,3,0
19915000,2,4,0
19916000,2,4,0
19917000,1,4,0
19918000,1,2,0
19919000,1,2,0
19920000,1,4,0
19921000,1,3,0
19922000,1,3,0
19923000,1,4,0
19924000,3,4,0
19925000,1,4,0
19926000,2,3,0
19927000,1,3,0
19928000,2,4,0
19929000,3,4,0
19930000,1,4,0
19931000,1,2,0
19932000,1,4,0
19933000,3,4,0
19934000,2,3,0
19935000,1,3,0
19936000,1,2,0
19937000,1,3,0
19938000,2,3,0
19939000,1,3,0
19940000,3,4,0
19941000,1,2,0
19942000,3,4,0
19943000,2,3,0
19944000,1,3,0
19945000,3,4,0
19946000,1,3,0
19947000,1,2,0
19948000,2,4,0
19949000,1,2,0
19950000,1,3,0
19951000,1,4,0
19952000,2,3,0
19953000,1,2,0
19954000,1,4,0
19955000,1,3,0
19956000,2,4,0
19957000,1,3,0
19958000,3,4,0
19959000,1,2,0
19960000,2,3,0
19961000,2,3,0
19962000,1,4,0
19963000,2,3,0
19964000,1,2,0
19965000,1,4,0
19966000,1,2,0
19967000,3,4,0
19968000,1,4,0
19969000,1,4,0
19970000,2,3,0
19971000,2,4,0
19972000,2,4,0
19973000,1,4,0
19974000,1,4,0
19975000,2,4,0
19976000,1,2,0
19977000,2,3,0
19978000,2,4,0
19979000,1,3,0
19980000,2,4,0
19981000,2,4,0
19982000,2,4,0
19983000,3,4,0
19984000,2,3,0
19985000,1,4,0
19986000,3,4,0
19987000,1,4,0
19988000,1,2,0
19989000,1,4,0
19990000,2,4,0
19991000,1,4,0
19992000,2,4,0
19993000,3,4,0
19994000,3,4,0
19995000,2,3,0
19996000,2,3,0
19997000,1,3,0
19998000,1,3,0
19999000,2,3,0
20000000,2,3,0
20001000,1,3,0
20002000,1,4,0
20003000,2,3,0
20004000,1,3,0
20005000,1,3,0
20006000,1,4,0
20007000,2,3,0
20008000,1,2,0
20009000,1,3,0
20010000,1,4,0
20011000,1,3,0
20012000,1,2,0
20013000,2,4,0
20014000,2,3,0
20015000,2,4,0
20016000,1,4,0
20017000,2,3,0
20018000,1,4,0
20019000,1,3,0
20020000,1,3,0
20021000,1,4,0
20022000,2,3,0
20023000,1,3,0
20024000,1,4,0
20025000,2,4,0
20026000,2,4,0
20027000,1,2,0
20028000,2,4,0
20029000,1,2,0
20030000,2,4,0
20031000,3,4,0
20032000,1,3,0
20033000,2,3,0
20034000,2,4,0
20035000,2,3,0
20036000,1,3,0
20037000,2,4,0
20038000,1,3,0
20039000,1,2,0
20040000,2,3,0
20041000,2,3,0
20042000,3,4,0
20043000,3,4,0
20044000,1,2,0
20045000,1,2,0
20046000,2,3,0
20047000,2,3,0
20048000,2,3,0
20049000,3,4,0
20050000,1,4,0
20051000,3,4,0
20052000,1,4,0
20053000,2,4,0
20054000,1,3,0
20055000,3,4,0
20056000,1,2,0
20057000,1,2,0
20058000,3,4,0
20059000,3,4,0
20060000,1,2,0
20061000,1,3,0
20062000,2,3,0
20063000,2,4,0
20064000,2,4,0
20065000,2,4,0
20066000,1,4,0
20067000,1,2,0
20068000,1,2,0
20069000,2,3,0
20070000,1,4,0
20071000,3,4,0
20072000,1,2,0
20073000,2,3,0
20074000,2,3,0
20075000,1,3,0
20076000,1,4,0
20077000,2,3,0
20078000,1,4,0
20079000,1,2,0
20080000,1,3,0
20081000,1,4,0
20082000,3,4,0
20083000,1,2,0
20084000,2,4,0
20085000,3,4,0
20086000,1,4,0
20087000,3,4,0
20088000,1,3,0
20089000,1,3,0
20090000,1,4,0
20091000,1,2,0
20092000,1,2,0
20093000,2,3,0
20094000,3,4,0
20095000,2,4,0
20096000,2,3,0
20097000,2,4,0
20098000,1,2,0
20099000,1,4,0
20100000,1,2,0
20101000,2,4,0
20102000,3,4,0
20103000,1,3,0
20104000,2,4,0
20105000,1,4,0
20106000,3,4,0
20107000,2,3,0
20108000,1,2,0
20109000,1,3,0
20110000,2,3,0
20111000,2,4,0
20112000,1,3,0
20113000,1,3,0
20114000,2,3,0
20115000,2,3,0
20116000,1,2,0
20117000,2,3,0
20118000,2,4,0
20119000,2,3,0
20120000,2,4,0
20121000,3,4,0
20122000,1,4,0
20123000,1,4,0
20124000,2,4,0
20125000,2,4,0
20126000,1,2,0
20127000,1,3,0
20128000,1,2,0
20129000,3,4,0
20130000,1,4,0
20131000,2,4,0
20132000,1,4,0
20133000,1,4,0
20134000,1,4,0
20135000,2,3,0
20136000,1,3,0
20137000,1,4,0
20138000,2,3,0
20139000,1,3,0
20140000,2,4,0
20141000,1,3,0
20142000,1,3,0
20143000,3,4,0
20144000,1,2,0
20145000,1,3,0
20146000,3,4,0
20147000,3,4,0
20148000,1,4,0
20149000,3,4,0
20150000,2,3,0
20151000,1,4,0
20152000,1,3,0
20153000,3,4,0
20154000,1,3,0
20155000,3,4,0
20156000,1,4,0
20157000,1,4,0
20158000,2,3,0
20159000,1,2,0
20160000,2,3,0
20161000,3,4,0
20162000,3,4,0
20163000,2,3,0
20164000,1,2,0
20165000,2,4,0
20166000,2,4,0
20167000,1,4,0
20168000,1,2,0
20169000,1,3,0
20170000,1,3,0
20171000,2,3,0
20172000,2,3,0
20173000,1,4,0
20174000,2,3,0
20175000,1,2,0
20176000,3,4,0
20177000,2,3,0
20178000,1,3,0
20179000,3,4,0
20180000,1,4,0
20181000,3,4,0
20182000,2,3,0
20183000,3,4,0
20184000,2,3,0
20185000,2,3,0
20186000,1,3,0
20187000,1,4,0
20188000,2,4,0
20189000,3,4,0
20190000,2,3,0
20191000,1,3,0
20192000,2,3,0
20193000,1,3,0
20194000,1,2,0
20195000,2,4,0
20196000,2,3,0
20197000,1,3,0
20198000,1,3,0
20199000,3,4,0
20200000,1,4,0
20201000,2,4,0
20202000,1,4,0
20203000,2,4,0
20204000,1,4,0
20205000,1,3,0
20206000,1,3,0
20207000,1,4,0
20208000,2,3,0
20209000,1,4,0
20210000,3,4,0
20211000,1,2,0
20212000,1,2,0
20213000,1,2,0
20214000,2,3,0
20215000,3,4,0
20216000,2,4,0
20217000,1,4,0
20218000,2,3,0
20219000,2,4,0
20220000,1,2,0
20221000,2,3,0
20222000,2,3,0
20223000,1,3,0
20224000,1,2,0
20225000,1,4,0
20226000,2,3,0
20227000,1,4,0
20228000,3,4,0
20229000,1,4,0
20230000,1,4,0
20231000,1,2,0
20232000,3,4,0
20233000,2,4,0
20234000,1,4,0
20235000,1,2,0
20236000,2,3,0
20237000,3,4,0
20238000,2,3,0
20239000,3,4,0
20240000,3,4,0
20241000,3,4,0
20242000,2,3,0
20243000,2,4,0
20244000,3,4,0
20245000,1,2,0
20246000,2,4,0
20247000,1,2,0
20248000,1,4,0
20249000,1,3,0
20250000,1,4,0
20251000,1,4,0
20252000,2,3,0
20253000,1,4,0
20254000,1,2,0
20255000,2,4,0
20256000,3,4,0
20257000,1,2,0
20258000,1,4,0
20259000,2,4,0
20260000,1,3,0
20261000,2,4,0
20262000,3,4,0
20263000,2,3,0
20264000,3,4,0
20265000,3,4,0
20266000,1,4,0
20267000,1,3,0
20268000,1,2,0
20269000,1,4,0
20270000,1,3,0
20271000,2,3,0
20272000,1,2,0
20273000,1,2,0
20274000,3,4,0
20275000,1,2,0
20276000,3,4,0
20277000,1,3,0
20278000,3,4,0
20279000,1,4,0
20280000,3,4,0
20281000,2,4,0
20282000,1,3,0
20283000,1,4,0
20284000,1,4,0
20285000,1,4,0
20286000,1,4,0
20287000,2,3,0
20288000,2,4,0
20289000,2,4,0
20290000,3,4,0
20291000,1,3,0
20292000,1,2,0
20293000,2,3,0
20294000,3,4,0
20295000,1,2,0
20296000,3,4,0
20297000,1,4,0
20298000,3,4,0
20299000,1,3,0
20300000,1,3,0
20301000,2,4,0
20302000,3,4,0
20303000,1,2,0
20304000,2,3,0
20305000,3,4,0
20306000,1,3,0
20307000,2,4,0
20308000,2,4,0
20309000,1,3,0
20310000,1,3,0
20311000,3,4,0
20312000,1,3,0
20313000,2,3,0
20314000,1,3,0
20315000,1,2,0
20316000,1,4,0
20317000,2,4,0
20318000,2,4,0
20319000,2,3,0
20320000,1,4,0
20321000,1,4,0
20322000,3,4,0
20323000,1,3,0
20324000,2,3,0
20325000,2,4,0
20326000,2,4,0
20327000,3,4,0
20328000,2,3,0
20329000,1,2,0
20330000,3,4,0
20331000,1,2,0
20332000,3,4,0
20333000,1,4,0
20334000,2,4,0
20335000,1,4,0
20336000,1,2,0
20337000,1,4,0
20338000,1,2,0
20339000,3,4,0
20340000,2,3,0
20341000,2,3,0
20342000,1,2,0
20343000,2,3,0
20344000,3,4,0
20345000,1,3,0
20346000,1,2,0
20347000,2,3,0
20348000,2,3,0
20349000,1,2,0
20350000,2,4,0
20351000,1,4,0
20352000,2,4,0
20353000,2,3,0
20354000,1,2,0
20355000,1,4,0
20356000,1,2,0
20357000,1,3,0
20358000,3,4,0
20359000,1,2,0
20360000,1,4,0
20361000,3,4,0
20362000,1,2,0
20363000,2,3,0
20364000,1,3,0
20365000,2,4,0
20366000,1,4,0
20367000,3,4,0
20368000,1,2,0
20369000,2,3,0
20370000,2,3,0
20371000,2,4,0
20372000,2,4,0
20373000,1,3,0
20374000,1,3,0
20375000,3,4,0
20376000,3,4,0
20377000,1,3,0
20378000,2,3,0
20379000,2,4,0
20380000,3,4,0
20381000,3,4,0
20382000,2,3,0
20383000,1,3,0
20384000,1,3,0
20385000,1,4,0
20386000,1,3,0
20387000,2,3,0
20388000,2,4,0
20389000,1,3,0
20390000,1,2,0
20391000,1,3,0
20392000,2,4,0
20393000,1,2,0
20394000,2,4,0
20395000,1,3,0
20396000,1,4,0
20397000,1,3,0
20398000,1,2,0
20399000,2,3,0
20400000,2,3,0
20401000,1,2,0
20402000,1,3,0
20403000,3,4,0
20404000,2,4,0
20405000,1,2,0
20406000,3,4,0
20407000,3,4,0
20408000,3,4,0
20409000,1,2,0
20410000,1,2,0
20411000,3,4,0
20412000,1,3,0
20413000,2,3,0
20414000,1,3,0
20415000,1,3,0
20416000,1,4,0
20417000,1,4,0
20418000,2,3,0
20419000,2,3,0
20420000,2,3,0
20421000,1,2,0
20422000,1,4,0
20423000,2,3,0
20424000,2,4,0
20425000,2,4,0
20426000,2,4,0
20427000,2,3,0
20428000,1,2,0
20429000,1,3,0
20430000,2,4,0
20431000,2,3,0
20432000,2,3,0
20433000,2,3,0
20434000,2,3,0
20435000,1,4,0
20436000,2,4,0
20437000,1,3,0
20438000,2,4,0
20439000,2,3,0
20440000,1,3,0
20441000,3,4,0
20442000,1,4,0
20443000,1,2,0
20444000,1,4,0
20445000,1,2,0
20446000,1,2,0
20447000,1,3,0
20448000,2,4,0
20449000,1,2,0
20450000,2,4,0
20451000,1,3,0
20452000,2,4,0
20453000,2,4,0
20454000,1,3,0
20455000,2,4,0
20456000,1,4,0
20457000,2,3,0
20458000,1,4,0
20459000,1,4,0
20460000,2,4,0
